,nlpd,mae_mean,mae_median,mae_mode
0,1.74396550655365,0.39616522,0.39228743,0.38946947
1,1.131567120552063,0.32887906,0.32377422,0.31764725
2,0.9174027442932129,0.29711798,0.29003316,0.28031513
3,0.6161977648735046,0.253374,0.24493565,0.23122041
4,0.5914357304573059,0.24387166,0.23367476,0.21863872
5,0.3304489552974701,0.23334797,0.22131173,0.20532179
6,0.19439788162708282,0.22939834,0.21710402,0.19734263
7,0.197453573346138,0.2414176,0.22655392,0.20556036
8,0.08466780185699463,0.22916351,0.21232247,0.18738565
9,0.03182883933186531,0.22314803,0.20500033,0.17528902
10,0.041793663054704666,0.25079015,0.23326212,0.20500216
11,-0.003578692674636841,0.24342717,0.22213556,0.18886465
12,0.01742205023765564,0.26564944,0.24466506,0.20699456
13,0.023854047060012817,0.2704498,0.24834064,0.20828867
14,0.02917359210550785,0.2844407,0.26363388,0.22983545
15,0.01968909241259098,0.2795162,0.25712755,0.22589359
16,-0.04914085566997528,0.27478802,0.24161762,0.18541636
17,0.03433411940932274,0.29671392,0.2734187,0.23786905
18,0.029414305463433266,0.28153145,0.25718457,0.21722361
19,0.03154642507433891,0.2818545,0.25889224,0.22767808
20,-0.0013362070312723517,0.2890404,0.26644862,0.22867301
21,-0.003922475967556238,0.33122632,0.30859664,0.26736498
22,0.010032504796981812,0.33535236,0.31321028,0.29112393
23,0.019644642248749733,0.33860934,0.31833306,0.2909265
24,-0.004273455590009689,0.3253322,0.29939562,0.25800586
25,0.03518878296017647,0.34292588,0.32380408,0.30059683
26,0.012800243683159351,0.3261285,0.3051764,0.27746823
27,-0.0026310731191188097,0.33171737,0.307946,0.2690501
28,0.017800739035010338,0.33528522,0.31705102,0.29902884
29,0.02838141657412052,0.3365684,0.32179222,0.29861152
30,0.0398879311978817,0.354665,0.33925325,0.31435204
31,0.008478711359202862,0.31980333,0.29434696,0.25641146
32,0.03032205067574978,0.34590822,0.32698318,0.30063495
33,0.02950621210038662,0.33027065,0.31158456,0.27921307
34,0.12809443473815918,0.27491647,0.2503742,0.21028264
35,0.016656925901770592,0.3208251,0.297307,0.26011065
36,0.0314679779112339,0.33901063,0.31880817,0.28637773
37,-0.0008282263879664242,0.3053439,0.28257528,0.24725424
38,0.009399786591529846,0.3015496,0.2815996,0.25671032
39,0.08496158570051193,0.3530707,0.33247364,0.2826657
40,0.09765615314245224,0.34567273,0.32017896,0.27196643
41,0.049918416887521744,0.33980566,0.3168131,0.27678815
42,0.02160348743200302,0.3418352,0.31653494,0.27241823
43,-0.06194952130317688,0.34576786,0.31084815,0.23319003
44,0.04112005978822708,0.3782664,0.3553685,0.3194303
45,0.08005008101463318,0.38780853,0.36541134,0.32466236
46,0.014196393080055714,0.3754877,0.35377604,0.308477
47,-0.007567979395389557,0.36584315,0.337401,0.31996402
48,0.013004690408706665,0.37354127,0.35267672,0.3238144
49,0.01486091036349535,0.37385783,0.35386238,0.32284933
50,0.01421284954994917,0.35946357,0.33644322,0.30483836
51,0.044802937656641006,0.36465028,0.34148568,0.30966434
52,0.02768688090145588,0.36241177,0.343821,0.3146717
53,0.04465927556157112,0.37078515,0.34929955,0.31542155
