,nlpd,mae_mean,mae_median,mae_mode
190,0.23834078013896942,0.32675457,0.3207779,0.31701744
191,0.20196612179279327,0.31947234,0.31263205,0.3062832
192,0.26346245408058167,0.3477096,0.3411117,0.33867502
193,0.2452281266450882,0.33264938,0.32752973,0.32314092
194,0.17868876457214355,0.29390508,0.28724363,0.27562413
195,0.22476470470428467,0.36636403,0.36238024,0.3590526
196,0.19144368171691895,0.317021,0.3089208,0.30467516
197,0.2127622812986374,0.32152542,0.31479186,0.3099539
198,0.1799265593290329,0.31308514,0.3057155,0.30056027
199,0.26127901673316956,0.33044726,0.32242483,0.3171166
200,0.022519350051879883,0.2177696,0.21338151,0.21300894
201,-0.03623564913868904,0.12929483,0.12980385,0.1333678
202,-0.03000672720372677,0.13882928,0.1387342,0.14057758
203,-0.02672433853149414,0.14703189,0.14958915,0.15867642
204,-0.025231361389160156,0.14935909,0.15569505,0.16227876
205,-0.025627335533499718,0.14699227,0.15333085,0.15618403
206,-0.028395136818289757,0.15037109,0.15194334,0.15998103
207,-0.03554375842213631,0.113773935,0.11879218,0.12493679
208,-0.024750709533691406,0.16641127,0.16455677,0.16786024
209,-0.03199410438537598,0.121333666,0.1273184,0.13934006
210,-0.009405652992427349,0.20249599,0.20720431,0.20821767
211,-0.03229745104908943,0.13323872,0.13546902,0.14502655
212,-0.03199823573231697,0.12089833,0.12609881,0.1361042
213,-0.027432600036263466,0.14571603,0.15120357,0.15503201
214,-0.03493388369679451,0.124699764,0.12869744,0.13139373
215,-0.0350794792175293,0.13051853,0.13339113,0.13990904
216,-0.034966547042131424,0.11496846,0.117918104,0.12345049
217,-0.03108779527246952,0.12838736,0.13396898,0.14089707
218,1.751645565032959,0.30365926,0.29232723,0.27880833
219,1.0950168371200562,0.2841617,0.2717509,0.25674555
220,0.5055978298187256,0.25095972,0.2341847,0.20884834
221,0.08237763494253159,0.336378,0.3282557,0.3245241
222,0.5212351679801941,0.2842925,0.2671529,0.23679763
223,0.0250850822776556,0.32199275,0.30992743,0.2976434
224,0.07717492431402206,0.27025223,0.24494615,0.20248674
225,0.05950826406478882,0.28248933,0.2523357,0.19990648
226,-0.06906294822692871,0.2896484,0.25439638,0.19432601
227,-0.13616715371608734,0.31047902,0.27063906,0.19260736
228,0.07098785787820816,0.3648621,0.35670343,0.352793
229,0.3040170669555664,0.32344273,0.30119732,0.26822558
230,0.14610643684864044,0.31173345,0.28800634,0.25200638
231,0.057207491248846054,0.3641582,0.35051593,0.32771233
232,0.0713113322854042,0.3219843,0.2990557,0.26835212
233,0.055957477539777756,0.3111841,0.3007976,0.2870987
234,0.04314045235514641,0.3101088,0.29574674,0.27542296
235,0.0743364468216896,0.3513116,0.33673373,0.31472033
236,0.16162945330142975,0.3875809,0.37456697,0.36321726
237,0.007497901562601328,0.3196231,0.31539837,0.32718226
238,-0.01023212168365717,0.24527603,0.24316837,0.26645467
239,-0.01584325172007084,0.24761948,0.23739384,0.23401746
240,-0.019658641889691353,0.25088948,0.23858567,0.24926573
241,-0.01045216154307127,0.24918011,0.23920718,0.24770404
242,0.034169118851423264,0.3120375,0.30009288,0.29222244
243,-0.01231810450553894,0.28084856,0.26565954,0.25272387
244,0.0006350924377329648,0.30664304,0.29844964,0.30909932
245,-0.009007450193166733,0.3089812,0.30535716,0.36347243
246,0.05308981612324715,0.30151945,0.29204553,0.2899237
247,-0.007656594272702932,0.23515202,0.22741652,0.22688772
248,-0.008545021526515484,0.25590545,0.2482439,0.24157646
249,0.014463643543422222,0.2902272,0.2761839,0.26919255
250,-0.013661056756973267,0.25893193,0.24452086,0.22666807
251,-0.008570167236030102,0.30759177,0.28480095,0.26471397
252,0.0012530088424682617,0.27193806,0.25996917,0.24442221
253,0.015267789363861084,0.28147665,0.26874205,0.26179844
254,0.01808345317840576,0.27503878,0.26259983,0.24948314
255,0.03320721909403801,0.25738204,0.24745013,0.23937449
256,0.06184220314025879,0.28447425,0.27428868,0.2672934
257,0.15203094482421875,0.3657175,0.3590018,0.35507616
258,0.14900684356689453,0.30748284,0.3010942,0.29482514
259,0.05097818374633789,0.24491683,0.23812185,0.23182897
260,0.0903107300400734,0.2831798,0.27639806,0.2699391
261,0.21736805140972137,0.32986748,0.32316527,0.31623727
262,0.16842372715473175,0.2953596,0.28790227,0.28011927
263,0.18031208217144012,0.32290542,0.31587252,0.31334525
264,0.15948307514190674,0.33332384,0.32663476,0.32424223
265,0.09800124168395996,0.3135568,0.30615503,0.30634454
266,0.16967757046222687,0.34155554,0.3344013,0.33000654
267,0.15422983467578888,0.34894446,0.3429955,0.3390927
268,0.1163262128829956,0.33844295,0.3313174,0.33109662
269,0.13129885494709015,0.33923656,0.33282724,0.32586536
270,0.19766740500926971,0.34196362,0.33524418,0.32572123
271,0.1025576964020729,0.33256978,0.3236337,0.31838432
272,0.02842525579035282,0.2544825,0.24799462,0.24208012
273,0.10243340581655502,0.3266762,0.32134923,0.31857118
274,0.1497294157743454,0.3591631,0.3527502,0.34782022
275,0.11239496618509293,0.3506428,0.34532154,0.34539744
276,0.38140735030174255,0.3059886,0.2937643,0.277264
277,0.12377241998910904,0.2852495,0.27202123,0.24957895
278,0.15045233070850372,0.3169075,0.30819333,0.29480755
279,0.3037318289279938,0.32325235,0.3146443,0.30636996
280,0.27660274505615234,0.3288066,0.32095835,0.3117384
281,0.27492618560791016,0.3032354,0.2948221,0.28331286
282,0.33627113699913025,0.29533035,0.28599137,0.27405494
283,0.32399311661720276,0.29829416,0.29029122,0.27730685
284,0.3510943353176117,0.3352721,0.3276623,0.31856984
285,0.3298400342464447,0.28856027,0.27906838,0.2653732
286,0.35877880454063416,0.30754146,0.29960218,0.28704616
287,0.40624165534973145,0.32650056,0.31759968,0.3040582
288,0.18588097393512726,0.2851815,0.2760909,0.2670904
289,0.4093047082424164,0.2881413,0.27896786,0.26522014
290,0.5253390669822693,0.28676713,0.27881512,0.26440474
291,0.4083716869354248,0.2868983,0.27788493,0.26355523
292,0.331714004278183,0.2653409,0.25612238,0.24477161
293,0.41789698600769043,0.25852284,0.24888048,0.2339804
294,-0.0037271578330546618,0.2213095,0.2215649,0.22728804
295,-0.025526663288474083,0.13421875,0.14024396,0.15771517
296,-0.023879488930106163,0.15185384,0.1542847,0.16683637
297,-0.02334725856781006,0.1513318,0.15584114,0.16799913
298,-0.013936380855739117,0.18642823,0.19475551,0.21764217
299,-0.02174975536763668,0.15675215,0.16423996,0.18207525
300,-0.02015388011932373,0.17232667,0.17568657,0.1882282
301,-0.030019482597708702,0.13475604,0.13766223,0.14729497
302,-0.026197195053100586,0.14545561,0.14898011,0.1596339
303,-0.02899257279932499,0.13336346,0.1389475,0.15208913
304,-0.021002450957894325,0.14728698,0.15443678,0.16464955
305,-0.012367616407573223,0.18549868,0.19552551,0.22990118
306,-0.024353226646780968,0.15656139,0.16070357,0.1701401
307,-0.023097554221749306,0.17177066,0.17252748,0.18159708
308,-0.007012049201875925,0.23012291,0.23394153,0.24856494
309,-0.021289905533194542,0.16174872,0.1672257,0.17302202
310,-0.027529319748282433,0.15151598,0.1565524,0.16736864
311,-0.012118090875446796,0.1999205,0.2096149,0.24630705
312,0.004056155681610107,0.24280532,0.24184404,0.25705034
313,0.008433421142399311,0.2247518,0.22490075,0.22958836
314,-0.029810428619384766,0.1291542,0.13105373,0.1370004
315,-0.03401581570506096,0.13873889,0.14046247,0.14691366
316,-0.026835283264517784,0.16470052,0.16815506,0.17088932
317,0.010400931350886822,0.23747578,0.2397341,0.24429893
318,0.016436060890555382,0.24156222,0.24552982,0.24282093
319,-0.02514779567718506,0.16522112,0.16702212,0.17614609
320,-0.027832865715026855,0.1525008,0.15604036,0.16011973
321,-0.032390039414167404,0.12459004,0.12963615,0.14015813
322,-0.02934773825109005,0.15615031,0.16271041,0.16499008
323,0.009081344120204449,0.2570792,0.26123083,0.27286917
324,-0.027528205886483192,0.13754426,0.14370413,0.15920053
325,-0.02251565456390381,0.16274127,0.16986786,0.17989133
326,0.028483709320425987,0.27987534,0.2849327,0.28653052
327,-0.023123541846871376,0.15704873,0.16215603,0.17910823
328,-0.020163655281066895,0.17294711,0.17166771,0.17832838
329,0.014237542636692524,0.26902574,0.27145454,0.2735751
330,0.0279183778911829,0.24120551,0.2453422,0.24685548
331,-0.029328227043151855,0.13952923,0.14514653,0.15817498
332,-0.002608438255265355,0.22857195,0.23799038,0.26150498
333,0.28306642174720764,0.40016365,0.3938256,0.3919663
334,0.3172440230846405,0.36304435,0.35294667,0.34824806
335,0.3420647382736206,0.3771586,0.36956647,0.36364472
336,0.3267860412597656,0.37420395,0.36865887,0.36431938
337,0.48592305183410645,0.40749747,0.40187848,0.39634904
338,0.35343775153160095,0.36075097,0.353637,0.34417617
339,0.4999394416809082,0.3957133,0.38852516,0.38504654
340,0.5276848673820496,0.3810459,0.37395298,0.3659049
341,0.6134274005889893,0.4093439,0.40274286,0.39882147
342,0.6223178505897522,0.43379706,0.4277756,0.4267708
343,0.45523080229759216,0.3573834,0.34877244,0.33573925
344,0.48512473702430725,0.40721124,0.3983825,0.39021155
345,0.3766830265522003,0.35294527,0.34456727,0.33348504
346,0.5274046063423157,0.40872815,0.4035694,0.39588267
347,0.4518930912017822,0.3719703,0.36352915,0.35506025
348,0.5310066342353821,0.37103832,0.36228135,0.35433167
349,0.5970035195350647,0.38038456,0.37237316,0.36535302
350,0.5920133590698242,0.39794007,0.39212838,0.38382977
351,-0.020762762054800987,0.16894236,0.1749128,0.17792717
352,0.03159793093800545,0.24884176,0.24852464,0.2522435
353,0.029766002669930458,0.23689787,0.23737986,0.24251932
354,-0.014540672302246094,0.18016605,0.18451084,0.18911912
355,-0.0012841224670410156,0.20830981,0.21010503,0.2163525
356,-0.012701988220214844,0.18306544,0.18652526,0.19021884
357,0.007658799644559622,0.21591689,0.21831347,0.220882
358,0.030894121155142784,0.2605553,0.26357368,0.26495317
359,0.046739816665649414,0.25472543,0.25700438,0.26593322
360,0.00829597283154726,0.22581556,0.22786579,0.22941056
361,0.010818560607731342,0.23827632,0.23905592,0.24946934
362,0.0025797684211283922,0.21468541,0.21692705,0.22244844
363,0.05146797373890877,0.2887874,0.29256216,0.29931518
364,0.1812577247619629,0.3338671,0.32420528,0.31272015
365,0.3707784414291382,0.36518365,0.35682774,0.34630144
366,0.36243438720703125,0.35061157,0.34285247,0.33413342
367,0.33097124099731445,0.33577192,0.32696107,0.3198294
368,0.34155067801475525,0.33333504,0.32508585,0.31465513
369,0.3660961091518402,0.36334565,0.35623303,0.3499736
370,0.3877388536930084,0.3669593,0.35915333,0.3558464
371,0.3069215714931488,0.31504664,0.3062603,0.29722413
372,0.3049473762512207,0.32778987,0.3215446,0.31338423
373,0.28511229157447815,0.3095822,0.30186328,0.29290828
374,0.3965318202972412,0.33486885,0.32840174,0.31915426
375,0.3556014597415924,0.33644503,0.33141205,0.32159698
376,0.2881597578525543,0.32346854,0.31521752,0.3097052
377,0.4154418408870697,0.33404192,0.3269125,0.31986386
378,0.3945034444332123,0.35038722,0.34399274,0.33750144
379,0.4266608655452728,0.34719163,0.34130865,0.3343427
380,0.4067358076572418,0.31780067,0.30957267,0.30117697
381,0.3335631787776947,0.31962052,0.31165478,0.30546388
382,0.46178945899009705,0.36072725,0.3546209,0.34899667
383,0.3970514237880707,0.33533555,0.32813203,0.32271016
384,0.32449665665626526,0.32626718,0.31793836,0.310727
